"5.19100e+3	8/20/91	B	FM	DOTA GD GUERBET 0.982 mM T = 37°C"

6.00000e+0	5.92800e+0
6.00000e-1	8.75600e+0
1.00000e+1	4.79100e+0
4.00000e-1	8.95100e+0
2.00000e+0	7.84300e+0
1.00000e-2	8.90000e+0
4.00000e+0	6.79300e+0
1.00000e+0	8.59800e+0
2.00000e-1	8.80600e+0
2.00000e-2	9.00300e+0
5.00000e+1	3.40600e+0
2.00000e+2	2.83300e+0
1.00000e-1	8.90000e+0
2.00000e+1	3.73600e+0
4.00000e-2	9.24300e+0
4.00000e+1	3.39900e+0
